"node_id","longitude","latitude"
2932176006,103.7917002,1.6052163
1585800140,103.6804946,1.5209901
2932176004,103.8147887,1.6052009
2932175966,103.7996461,1.604552
1585800100,103.6701126,1.5147032
2932175964,103.8013714,1.6045174
2932175962,103.8100362,1.604488
2932175960,103.7968802,1.6044693
2932175951,103.8121825,1.604288
2932175941,103.809721,1.6041832
2932175939,103.8012813,1.6041433
2932175938,103.7993516,1.6041364
2932175937,103.8130345,1.6041191
2932175935,103.8008309,1.604036
2932175934,103.8136698,1.6039998
2932175931,103.807916,1.6039443
2932176438,103.8265198,1.629398
2932175929,103.8003528,1.6038871
2932175928,103.8092865,1.6038727
2932175927,103.7908486,1.6038449
2932175926,103.8144754,1.6038372
2932175924,103.796343,1.6038061
2932175923,103.7910257,1.6037433
2932175922,103.8122149,1.603678
2932175919,103.8124974,1.6036283
2932175918,103.8127693,1.6035897
2932175915,103.8130381,1.6035499
2932175913,103.8133719,1.6034904
2932175912,103.8085777,1.6034352
2932175911,103.8138986,1.6033888
2932176412,103.8272622,1.6275098
2932175904,103.8127246,1.6031908
2932175902,103.8088999,1.6031858
2932176406,103.8297343,1.6267629
2932175881,103.8144192,1.6025786
2932175875,103.8121845,1.6022882
2932175852,103.8356411,1.6019001
2932175850,103.8521298,1.6018505
2932175848,103.8385299,1.6017705
2932176341,103.8337943,1.6177296
2932175831,103.7985398,1.6009413
2932175829,103.8521914,1.6008926
2584571779,103.7014321,1.3617791
2932175828,103.7950514,1.6008313
2932175826,103.8054207,1.6007592
2932175825,103.8062409,1.6007433
2932176330,103.8367114,1.6166537
2932176326,103.8346398,1.6165406
2932175816,103.8507903,1.60032
2932175814,103.7937806,1.6002872
2932175813,103.8051186,1.6002781
2932175811,103.8008639,1.6001706
2932175810,103.8531256,1.6000913
2932175808,103.7930685,1.5999895
2932175805,103.8512894,1.5998797
2932175804,103.794494,1.5998747
2932175795,103.799421,1.5995966
2932175793,103.8308599,1.5995198
2932175772,103.7893337,1.5988977
2932175770,103.8535567,1.5988776
2932176277,103.8092816,1.6120553
2932175766,103.7979905,1.5987955
2932176270,103.8117374,1.6116846
2932175761,103.7914782,1.5986384
2932176266,103.8112167,1.6115537
2932175753,103.7988005,1.5984689
2932176260,103.8134615,1.6114296
2932175751,103.7890589,1.5984083
2932176258,103.8332984,1.611362
2932175749,103.8530598,1.5983233
2932176253,103.809762,1.610993
2932175742,103.7979371,1.5981311
2932176249,103.8106586,1.6108803
2932176247,103.8189132,1.6107226
2932175738,103.7910772,1.598051
2932176245,103.8098883,1.6104931
2932176243,103.8085438,1.6103557
2932175734,103.82845,1.5980279
2932176241,103.7939551,1.6099988
2932175729,103.8290274,1.5978674
2932175727,103.8535944,1.5978546
2932176234,103.7935601,1.6096386
2932175725,103.7974181,1.5978108
2932176232,103.8089386,1.6095743
2932175723,103.853761,1.5977086
2932176228,103.808205,1.609364
2584571668,103.6933227,1.3618052
2932175717,103.7882601,1.5976099
2932175707,103.8484502,1.597381
2932176214,103.8106142,1.6090582
2932175703,103.8288669,1.5972864
2932175702,103.8022704,1.5971595
2584571652,103.6982286,1.3610598
2932175701,103.8008282,1.5971472
2932175699,103.8010586,1.5970912
2932175698,103.8488199,1.5970803
2932176204,103.8216098,1.608679
2932175695,103.7881615,1.5970216
2932175693,103.8008636,1.596945
2932175680,103.7956477,1.5965115
2584571587,103.7000476,1.3703263
2932175629,103.82471,1.5956799
2932175621,103.7878304,1.5954801
2932175617,103.7855037,1.5954247
2932175614,103.78645,1.59539
2932176119,103.794954,1.6071111
2932175610,103.8035644,1.5952924
2932176117,103.7928665,1.6070693
2932175608,103.8024873,1.5952915
2932176115,103.792838,1.6070448
2932175592,103.8001498,1.5948193
2932176099,103.8029183,1.6068397
2932175582,103.7944162,1.5946237
2932176089,103.7931729,1.6067077
2932175580,103.7960919,1.5945661
2932175578,103.79494,1.594505
2932175575,103.7924068,1.5944731
2932176082,103.8090766,1.6066247
2932176075,103.7942632,1.6065185
2932175566,103.7855401,1.5943233
2932176073,103.8020666,1.6064835
2932175565,103.8026835,1.5943201
2932175563,103.7931887,1.594283
2932176070,103.7983405,1.6064403
2932175556,103.8020498,1.5941822
2932175553,103.7998582,1.5941263
2932176060,103.8081247,1.6062277
1307401873,103.7204579,1.4474384
2932175550,103.7967649,1.5940911
2932176057,103.8038829,1.6061939
2932175544,103.7998881,1.5939714
2932176051,103.795929,1.6060875
2932175541,103.7990042,1.5938623
2932176048,103.8022218,1.60603
2932175520,103.7988596,1.5934448
2932175510,103.7877397,1.5932363
2932175509,103.7952047,1.593176
2932176016,103.8090063,1.6053943
2932175477,103.8000921,1.5922407
2932175984,103.7961411,1.60489
2932175474,103.7863284,1.5920906
2932175470,103.7838714,1.591901
2932175469,103.8005278,1.5918956
2932175976,103.8005607,1.6047251
2932175467,103.7852648,1.5918489
2932175974,103.7965196,1.6046805
2932175973,103.8131102,1.6046696
2932175464,103.7920669,1.5916914
2932175971,103.8009903,1.6046178
2932175457,103.7892416,1.5914719
2932175454,103.7883706,1.590941
2932175451,103.7863384,1.5908868
2666361035,103.8513952,1.3198674
2932175894,103.8136126,1.6031079
2932175890,103.7925429,1.6028668
1585800024,103.6553415,1.495335
2932175886,103.7950477,1.6027208
2666361025,103.8521175,1.3197828
2932175882,103.8141908,1.602609
2932175863,103.8152281,1.6020988
2932175861,103.7939927,1.6020415
856984638,104.06263,1.12309
856984554,104.06441,1.12331
2917432116,103.7877339,1.2890854
2993444275,103.8080703,1.5321898
2665501700,103.838216,1.302191
2665501699,103.8379287,1.3022875
2640914316,103.8821132,1.3466231
1322834787,103.6703363,1.2610416
1322834677,103.6206902,1.2830561
2664491882,103.8369633,1.3225666
2663182201,103.779986,1.3406628
2663182200,103.7804207,1.3401724
2663182199,103.7808561,1.3396595
2663182197,103.7808296,1.3396285
2663175422,103.7697893,1.3521377
2663166902,103.768419,1.3559755
1741405633,103.7546601,1.3507024
1741405626,103.7556623,1.3504167
1741405618,103.7546011,1.3500401
2663106847,103.8392466,1.3243374
2663106825,103.8390197,1.3240804
2663039738,103.8386894,1.3223539
2789655402,103.6163291,1.5348835
2789655400,103.6164055,1.5377777
1716938678,103.8392926,1.2456541
1366976065,103.8327425,1.2712164
1683121687,103.8579112,1.2925801
1683121664,103.8606365,1.2937617
1683121649,103.8540565,1.2926524
2662654033,104.5449436,1.1825868
1836897738,103.8645089,1.3635279
2662615129,104.400919,1.052756
1119592876,103.7953355,1.2982597
2129374646,103.8986846,1.3171948
556505644,103.7690411,1.3581027
1972087588,103.7965822,1.5504234
2662569880,104.3768188,1.1579428
1769151150,103.8213096,1.2582152
313930771,103.757656,1.3757014
313930754,103.7587605,1.3763292
313930733,103.7589171,1.377046
2662212010,103.8434428,1.3264964
2662211997,103.842444,1.3260128
2662211904,103.8419819,1.3243743
2662211886,103.8415668,1.3241596
2662211877,103.8414976,1.3240492
2662211870,103.8418989,1.3239222
2662211849,103.8410499,1.3235724
2662211832,103.8412764,1.3231957
892734143,103.6463687,1.3167488
1226182328,103.7366618,1.4705592
1532891783,103.86859,1.4087943
1226182314,103.7472317,1.4626744
1226182308,103.7440281,1.4613338
1532891763,103.8692735,1.4017972
1821513176,103.6759488,1.5583986
1821513173,103.6789873,1.5578101
1821513172,103.6736522,1.557649
1821513171,103.6743655,1.5573741
1821513169,103.6804773,1.5572745
1532891745,103.8691242,1.4033991
1821513167,103.6749302,1.5571616
1388187646,103.7716528,1.3053671
803080347,103.8351462,1.3058007
1226182045,103.748449,1.467114
2661429176,103.8189227,1.3216063
567939523,103.6903398,1.3458391
1746019409,103.7582632,1.3439973
3001168217,103.9838548,1.3900342
567939864,103.6787346,1.3356003
2661429127,103.8180943,1.3210722
567939834,103.6813014,1.3319627
902960921,104.02384,1.14805
2661429072,103.8178607,1.3206674
2000824086,103.9457624,1.327309
2661335807,103.7533049,1.394587
1711109984,103.8173631,1.4945271
2661122221,103.7569541,1.4234458
2661122215,103.757277,1.423294
2661122213,103.7570357,1.4232455
2755494171,103.6497897,1.4804694
2661122209,103.7571388,1.4232092
2661122204,103.7563523,1.422882
2661122202,103.7543989,1.4224764
2661122188,103.7541864,1.4177768
2661122145,103.754858,1.4139282
2661122135,103.754749,1.4069096
857034761,104.05115,1.12779
2661033399,103.8373694,1.3378969
2661033398,103.837469,1.3378965
2661033397,103.8395476,1.3379551
2661033374,103.843807,1.3387335
2661033373,103.8438625,1.3387061
2661012079,103.7832672,1.4434126
2661008877,103.7853654,1.4344535
2921314774,103.9529356,1.4825247
2660999561,103.772404,1.4349972
2660995015,103.7728808,1.4323213
2660976320,103.7710785,1.3982072
2660975312,103.8422171,1.3230389
2660975309,103.8418654,1.3221688
246621392,103.6896536,1.3174292
2660973009,103.7320176,1.3554822
2660973008,103.7320542,1.3554682
2660972293,103.8419277,1.3217756
2660972291,103.8418868,1.3215267
2660972290,103.8417761,1.3214867
2660968106,103.7076217,1.3661783
2660968104,103.7063873,1.3655227
2660957679,103.8438887,1.3212881
2660957677,103.8438641,1.3212799
2660957675,103.8438866,1.3212157
2660957674,103.843713,1.3212152
2660957671,103.8437342,1.3211515
1651175772,103.7441425,1.4735589
2660957670,103.8435535,1.3211494
2660957667,103.8435709,1.3210913
2660957665,103.844549,1.321053
2660957664,103.843617,1.3209855
2660957661,103.8437067,1.320741
2660957657,103.8438681,1.3206322
2660957654,103.8438452,1.3206027
2660957652,103.8425586,1.3205427
2660957147,103.7125257,1.3565448
2660956957,103.7222481,1.3590131
2660956956,103.7217955,1.3581477
1788014660,103.7887363,1.2977014
2660956955,103.7217707,1.3581038
2660826283,103.872229,1.4001115
2660826276,103.8722334,1.4006677
2660826271,103.8722499,1.4014596
2660826270,103.8723531,1.4014532
2660826268,103.8722206,1.4003336
2660826253,103.8729412,1.3983788
2660826241,103.8731304,1.3974034
2660826227,103.8729337,1.3950948
2660826220,103.8729544,1.3952657
2660774564,103.8712234,1.3910984
2660774563,103.8713426,1.3910842
2660767687,103.7149287,1.3737846
2660767686,103.714767,1.3737422
2660767684,103.7149385,1.3737003
2660767683,103.7147803,1.3736577
2660716936,103.7698606,1.4174617
2782612015,103.6517567,1.544205
2660714897,103.7695608,1.4100704
2660703358,103.7557921,1.413063
2660703345,103.7559105,1.4130039
2660703343,103.7557999,1.4129984
2660702578,103.7485407,1.3691591
2660702577,103.74865,1.3690613
2660699255,103.7668651,1.3824713
2660699253,103.766833,1.3824196
2660699252,103.7669616,1.3824062
2660699250,103.7669347,1.3823573
2660699248,103.7669455,1.3823507
1712258906,103.6091781,1.4744755
2660698909,103.8694021,1.3912362
2660698906,103.8714095,1.3911655
2660698892,103.8703744,1.4126667
2660698890,103.8716309,1.4117705
2660698876,103.8736923,1.4103492
2660698874,103.8734217,1.4103102
2660698862,103.8711816,1.4081538
2660698861,103.8687399,1.4070021
2660698853,103.8706638,1.4022553
2660698852,103.8690167,1.4050335
2660698849,103.8690696,1.4061138
2660698824,103.8703555,1.4049814
2660694147,103.7706586,1.3886817
2660694144,103.7706877,1.3886634
2660694141,103.770767,1.3886133
2924135567,103.7182742,1.4860883
2660680512,103.7543121,1.3916059
2660680509,103.7542179,1.3914532
2660638045,103.7434513,1.3815348
1820725149,103.6504085,1.4857998
2660638044,103.7434638,1.3814317
1820725147,103.6443071,1.4857603
2660638042,103.7433866,1.3813805
2659553325,103.8505607,1.3215679
2659552966,103.8516482,1.3199082
2792460116,103.8217733,1.5206265
2792460112,103.822527,1.5207122
2792460110,103.8239497,1.5184095
2792460108,103.824395,1.5184632
2659552925,103.8510264,1.319808
2802683600,103.5041369,1.5689105
2802683598,103.5049915,1.5693257
2659552792,103.8510729,1.3194563
2659552786,103.8510731,1.319407
2659497844,103.8521085,1.3222333
2932390093,103.5963338,1.651692
1833741614,103.8628834,1.2805325
2659150276,103.8724277,1.3111502
3186061390,103.7944869,1.3291313
2659150273,103.8731601,1.3112444
1812391606,103.8152257,1.3049593
2658595128,103.8755745,1.3220332
903273255,104.05384,1.04325
2657127109,103.8531928,1.3163736
247045508,103.8088723,1.2966169
718906206,104.02761,1.08668
2640899397,103.3582557,1.0367563
2640899377,103.3561398,1.0381233
842322939,103.7103438,1.2739085
1322834700,103.6651484,1.2572879
246178917,103.6965673,1.3277644
3262941640,103.6164016,1.6056315
1101819611,103.80171,1.266862
2655293607,103.84794,1.3342091
213011533,103.8592744,1.3909131
3204608371,104.4418141,0.9554829
2653117234,103.8497203,1.2911444
2653117233,103.8503219,1.2907323
2653117230,103.8525677,1.2824531
2651766032,103.6106058,1.6291775
2651766021,103.6104586,1.6287272
2651741778,103.6396135,1.6725713
2651741771,103.634272,1.6685139
2651741730,103.6306039,1.6621423
2651724208,103.6223854,1.6512534
2651723232,103.6223266,1.6511943
2651723225,103.6266006,1.6496377
2651723221,103.6457454,1.6651817
2651723220,103.6589094,1.6608317
2651710008,103.6282809,1.6475547
2651710004,103.6273873,1.6507988
2651709997,103.6527994,1.6706121
2651709977,103.6310462,1.6574259
2651709968,103.6214327,1.6426793
2651709951,103.6217159,1.6430146
2651709946,103.6205113,1.6417756
2898650377,103.6201013,1.6340832
2651709944,103.6199169,1.6411084
2651709941,103.6178164,1.638616
2651709934,103.6210131,1.6421818
2651709931,103.6178811,1.6385728
2651709929,103.6178118,1.6384728
2651675099,103.6256573,1.6387556
2651675097,103.6255909,1.6388069
2651675090,103.6254827,1.6386704
707608982,103.96315,1.11273
2651675050,103.6170153,1.6332047
2651675034,103.6257154,1.6388237
2651675032,103.6170011,1.6332826
2651675030,103.6177352,1.6334898
2651675016,103.625646,1.6388783
2651383599,103.7548081,1.3204241
2651383596,103.7544031,1.3206949
367454672,103.7734626,1.3714524
2404320025,103.6816237,1.5421465
2651260458,103.6316487,1.6492245
1814492910,103.6440161,1.5240642
2789662362,103.6120755,1.5327626
571917324,103.8439379,1.3105347
2651238239,103.6122985,1.6437439
2940641301,103.8893354,1.7247414
1998492770,103.9442406,1.3219374
1998492768,103.9457738,1.3214624
1820758568,103.6477196,1.5021556
2651228445,103.6150824,1.64065
2651228443,103.6151543,1.6407429
2651228434,103.6175617,1.643964
2651228432,103.6167117,1.6440441
2651223167,103.6163679,1.6428047
2651223166,103.6152967,1.6440768
2651223165,103.6157679,1.64446
2651223164,103.6168082,1.6432147
2651223163,103.6152912,1.6417591
2651223162,103.6140105,1.6430181
2651223160,103.6178246,1.6442193
2651223158,103.6153141,1.640825
2651223156,103.6183825,1.6439351
2651223155,103.619754,1.641229
2651223151,103.6192486,1.641609
2651188025,103.6247378,1.6468209
2649095185,103.8311252,1.3203959
2649095171,103.8310485,1.3209371
2649095163,103.8318199,1.3207395
2649095158,103.8317494,1.320186
2649095150,103.8310977,1.319317
2649095149,103.8310057,1.3192349
2807795366,103.867896,1.5123805
2807795364,103.8665553,1.5133868
2807795362,103.8684896,1.5122289
2807795361,103.8683609,1.5129689
2807795360,103.8667838,1.5138859
2807795359,103.8682429,1.5137197
2807795358,103.8672666,1.514331
2807795357,103.8667858,1.5126703
2807795356,103.867016,1.5131286
2647345659,103.8226741,1.3125526
903033916,104.031,1.16043
244001801,103.7584757,1.4079257
903033890,104.031,1.16069
2647345599,103.8237418,1.3127379
2647331479,103.8186079,1.3117977
3091666107,103.8978331,1.3782456
2643646165,103.4364837,1.0011084
1792724027,103.8019891,1.2852556
1792724022,103.8009588,1.2834214
2643646151,103.4363415,1.0019133
1792724019,103.8030452,1.2863853
2643646148,103.4362398,1.0024291
1792724016,103.8029514,1.2862496
2643646145,103.4353716,1.00133
2643646142,103.4358223,1.002719
2782844774,103.6194551,1.524548
1792724004,103.8009797,1.2833717
1792724002,103.8033789,1.2872253
2643646131,103.4333063,1.0013633
2643646130,103.4329667,1.0007983
2643646128,103.4324234,1.0011501
2782844767,103.6187546,1.5252482
2643646126,103.4322016,1.0004989
2782844765,103.6183251,1.525596
2643646124,103.4318432,1.0014876
2643646122,103.4315699,1.0007353
1792723992,103.8032861,1.2869191
2643646121,103.4314625,1.0017361
2643646119,103.4313149,1.0013337
1792723988,103.8030117,1.2863303
1792723986,103.8027327,1.28652
2643646109,103.4304097,1.0013891
2643646108,103.4300034,1.0018295
2643646106,103.429826,1.0014778
2643646104,103.4313408,1.0025343
2643646099,103.4310807,1.0025463
2643646097,103.4311387,1.0028723
2643646095,103.4310378,1.0023053
2643646085,103.4307091,1.0029622
2643646079,103.4305427,1.0022535
2643646078,103.4296043,1.0040045
2643646069,103.4292609,1.0034498
2643646067,103.4291831,1.0034979
2643646063,103.42936,1.0021439
2643646062,103.4328565,1.004785
1909116228,103.8160292,1.2942433
2643646043,103.431363,1.0033654
2643646029,103.431592,1.0039934
2643646027,103.4314036,1.00389
2643646018,103.4312152,1.00331
1909116193,103.8184193,1.2942131
2643646016,103.4325378,1.0058663
2643646014,103.4321822,1.0056715
2643646012,103.4326228,1.0056299
2643646010,103.4323699,1.0054266
2643645991,103.4306758,1.0035465
2643645990,103.4321573,1.005704
2643645979,103.43089,1.0048689
2643645976,103.429161,1.0046214
2643645973,103.4310879,1.0050433
2643645942,103.4302361,1.0039824
2643645929,103.4302198,1.0062595
2643645916,103.4300181,1.0064721
2643645909,103.4294676,1.007041
2643645898,103.4292518,1.0068072
2643645889,103.4291499,1.0069265
2643645875,103.4301992,1.0074474
2643645846,103.4299036,1.0066384
2643645814,103.4290912,1.0065044
2643645813,103.4287423,1.0070324
2643645779,103.4286402,1.0059112
2643645777,103.4284479,1.0059697
2643645763,103.4273469,1.0060843
1909115925,103.8167577,1.2938991
1909115920,103.8189094,1.2938227
2643645743,103.4263309,1.006183
1909115915,103.8168369,1.2937268
2643645738,103.4282151,1.0047729
2674316623,103.9588799,1.3251758
2674316584,103.8854151,1.2947501
2643645697,103.4264715,1.0038781
701938856,103.98178,1.04366
2643645693,103.4281365,1.0039326
2643645673,103.4278124,1.004481
2643645671,103.427794,1.0045106
2643645653,103.4266003,1.0052528
2643645651,103.4268777,1.0051349
2643645649,103.4261348,1.0041298
2643645648,103.426789,1.005013
2643645623,103.4260316,1.0055191
2643645615,103.4310864,1.007073
551729830,103.7706925,1.3684702
2643645584,103.4276109,1.007506
2643645563,103.4237936,1.0012604
2643645539,103.4206208,1.005479
2807959737,103.8014614,1.5928346
2640449493,103.8428451,1.3246558
2643595224,103.418136,1.008838
2643595191,103.4176275,1.0079622
2640449452,103.8428321,1.3224339
1883899358,103.7342554,1.3110885
2643595085,103.4180351,1.0058472
2643595084,103.418474,1.0065528
2643595080,103.4178719,1.0055805
2643595079,103.4175352,1.0057482
2898399355,103.823621,1.3921903
2643550924,103.4253997,1.0112606
2643550913,103.4265623,1.0105287
2643550894,103.4260057,1.0097373
2643545287,103.4241139,1.0100923
2643545285,103.4242043,1.010217
2643545280,103.4232239,1.008057
2643545278,103.4226475,1.0072913
2643545276,103.4241893,1.008529
2643545274,103.4236225,1.0077581
2643545272,103.4230395,1.0070004
2643545270,103.4239406,1.0106719
2643545263,103.4234083,1.0091265
2643545261,103.4228282,1.0083537
2643545259,103.4240189,1.0074609
2643545255,103.4248422,1.0077472
2643545253,103.423837,1.0064083
2643545251,103.4245958,1.0082181
2643545235,103.426512,1.006393
2643545233,103.424793,1.006864
2643545206,103.4237024,1.0050227
2643545196,103.4238276,1.0043196
2643545194,103.4232647,1.0047403
2643545192,103.4226849,1.0051665
2643545190,103.4242391,1.0034519
391196771,103.8608441,1.3373841
391196765,103.8608462,1.3365559
2643545173,103.4230323,1.0044358
2643545171,103.4224079,1.0049162
2643545159,103.4223233,1.0036622
2643545154,103.4220296,1.003771
2643545152,103.4221229,1.0036857
2643545148,103.422141,1.0035287
2643545138,103.4220632,1.0034617
2643545132,103.4226183,1.0038722
1743864049,103.8165893,1.2976822
2643545115,103.42185,1.0033866
1743864045,103.8162544,1.2985071
2643545113,103.4232213,1.0019943
2643545073,103.4224268,1.002842
2643545066,103.4216541,1.0033768
2643545064,103.4213531,1.0034887
2643545027,103.4216461,1.0030945
2643534797,103.4194666,1.0033959
2643534794,103.4190418,1.0032588
2643534787,103.4195982,1.0020007
2643534786,103.4192877,1.0019498
2643534785,103.4191436,1.0027306
1586566702,103.6531978,1.5075868
2643534669,103.4234862,0.9962343
2643534668,103.4222273,0.997418
1586566697,103.6567496,1.504273
2643534661,103.4227168,0.997646
2643534659,103.4220903,0.9977898
2643534648,103.4237186,0.995682
2643534637,103.4225367,0.9955412
2643534629,103.4216891,0.9950317
2643534623,103.4253846,0.9971273
2643534616,103.4243887,0.9953298
2643534610,103.4212331,0.9978261
2643534608,103.4198821,0.9975926
2643534606,103.4205762,0.9982761
2643534604,103.419773,0.9980883
2642152524,103.4000588,1.0086927
2642152505,103.3993401,1.0082209
2642152504,103.3991268,1.0076324
2642152487,103.399152,1.0067524
3060532230,103.8985268,1.355487
3060532226,103.9008231,1.3551461
2642149870,103.4022122,1.0068314
3060532220,103.9037018,1.3567723
3060532214,103.8999277,1.3526909
2642149851,103.4011774,1.0056027
2642149850,103.4011164,1.0045806
2642149845,103.400632,1.0045234
2642149842,103.4008412,1.0040477
2642149841,103.4027614,1.0038752
2642149834,103.4015932,1.0045158
2642149833,103.4021958,1.0035051
2642149818,103.4007657,1.003829
2642149817,103.4013147,1.0032687
2642149794,103.3993216,1.0000245
2642149784,103.39935,0.9986251
2642149774,103.400124,0.9973484
2642149766,103.402506,0.9975279
2642149747,103.4011387,0.9969637
2642149736,103.401538,0.9978968
2642149735,103.4015024,0.9978295
380364111,103.8799456,1.3692453
2642149731,103.4020112,0.9978325
2642149730,103.4017358,0.9967027
2642149718,103.4041297,0.9972451
2642149712,103.4031198,0.9975172
2642149711,103.402204,0.9959438
2642149702,103.4018504,0.9979047
2642149685,103.3998984,0.999201
2642138055,103.4055229,1.0063881
2642138054,103.4057741,1.0066913
2642138050,103.405393,1.0061553
2642138049,103.4041578,1.0064774
2642137990,103.4037813,1.0060498
2642130467,103.4026672,1.0097661
2642130453,103.4020855,1.0090942
2642130452,103.4021556,1.009975
2642130449,103.4020216,1.0098139
2642130448,103.4024339,1.0115791
2642130441,103.4020967,1.0097837
2642130439,103.4036579,1.0096312
2642130429,103.4020747,1.0106755
2642130416,103.4011751,1.0121399
2642130406,103.4003089,1.0119157
3060512750,103.90231,1.358436
2642130394,103.4013067,1.0120712
3060512749,103.9031536,1.3598992
2642130392,103.4009098,1.0123072
2642130391,103.4022831,1.0123018
2642130382,103.4014365,1.0119833
2642130381,103.4022348,1.0126719
2642130377,103.4018861,1.0126612
2642130365,103.4017373,1.0114145
3084103966,103.8298156,1.4166953
3084103951,103.83198,1.4157401
2642127762,103.3987729,1.0127434
856921443,104.04386,1.10385
3084103940,103.8326158,1.4168387
2642127744,103.3990403,1.0129374
856921414,104.0436,1.10395
2642127717,103.3994024,1.0120337
2642127713,103.3987586,1.0114544
2642127710,103.3980505,1.0109234
2642127708,103.3977391,1.0106557
2642127703,103.396645,1.0089872
2642127702,103.3958303,1.0084577
2642127701,103.3971708,1.0101296
2642127700,103.3971447,1.0101133
856921381,104.04332,1.10406
2642127695,103.3967509,1.0106978
2642127693,103.3968274,1.0105265
2642127681,103.3953026,1.0101531
2642127680,103.3949713,1.0101242
2642127679,103.3935045,1.0111742
2642127677,103.3931376,1.0097728
2642127658,103.3917796,1.009657
2642127657,103.3937053,1.0123501
2642127652,103.3937579,1.0111361
2642127650,103.4036293,1.0126573
856921334,104.04392,1.10473
2642127649,103.4045951,1.0127041
856921315,104.04364,1.10483
2642127624,103.4026848,1.0178672
2642127601,103.4030502,1.0125754
2642127599,103.4076458,1.0086785
2642127574,103.4057967,1.0089711
2810424234,103.7996074,1.547334
2810424232,103.7989865,1.5467929
856921255,104.04351,1.10299
2642118920,103.4046184,1.0092543
2642118916,103.4043941,1.0108733
1254848447,103.6784454,1.4116163
2642118899,103.4057163,1.0099955
2642118809,103.40349,1.0108698
2642118803,103.4065531,1.0105748
2582349730,103.8725142,1.3514389
2642118695,103.4051986,1.0073332
2642118691,103.4082483,1.0101296
2642118662,103.4088223,1.0093251
2642118606,103.4070374,1.0078164
2642118554,103.4084064,1.0066245
2642118518,103.4087553,1.0062363
2810415492,103.8144847,1.590523
2642118509,103.4090967,1.0061674
2642118508,103.4093158,1.0060104
2642118496,103.4098522,1.00512
2642118486,103.4095357,1.0068524
2642118483,103.4080981,1.0045622
2642118481,103.4082483,1.0065467
2642100697,103.4079855,1.012879
2642100691,103.4070949,1.0126881
2642100689,103.4069988,1.0125163
2642100688,103.4086146,1.0115255
2642100684,103.4084121,1.0116712
2642100663,103.4065436,1.0134832
2642100640,103.4074271,1.0106845
2642100635,103.4099726,1.0097895
2642100631,103.4097421,1.0107022
2642100624,103.4094381,1.0099601
2642100619,103.4089991,1.0097984
2642100577,103.4112512,1.0093523
2439199660,104.0119435,1.16303
2642100560,103.4114103,1.0090378
2642100555,103.4104984,1.0094124
2642100553,103.4108027,1.0091223
2642100549,103.4101396,1.0084076
2642100525,103.4106124,1.007794
2642100524,103.4111192,1.0085095
2642100501,103.4121803,1.0066714
701966028,103.97377,1.04761
2927575663,103.8861456,1.3079119
2642094601,103.4155945,1.0001954
2642094591,103.4151935,0.9990777
2618494458,103.6941916,1.3352227
2204829907,104.2014239,1.5804691
2642087489,103.4158571,1.0013593
2642087484,103.4155697,1.0010187
2642087483,103.4168625,1.0015783
2642087482,103.4166308,1.0014835
2618494446,103.6937726,1.3349356
2642087481,103.4167763,1.0015261
2618494444,103.6945356,1.3348982
2642087425,103.4155768,1.0014161
2642087418,103.4156199,1.0017377
2642087417,103.41475,1.0019239
2642087416,103.4156619,1.0027858
2642087415,103.4148294,1.002602
2642087414,103.414775,1.0021379
237170711,103.8397001,1.2796796
2642087402,103.4141306,1.0032914
2642087401,103.4141477,1.003337
2642087398,103.4148248,1.0025629
2642087393,103.4149757,1.0029798
2642087391,103.4152573,1.0030342
2642087387,103.4148847,1.0030626
2642087381,103.4106672,1.0052083
237170670,103.840479,1.2806314
2642087276,103.4109836,1.0015798
2642087275,103.4107965,1.0017776
2642087273,103.4105194,1.0017129
2642087272,103.4098836,1.0020706
2642087265,103.410379,1.0015294
2642087257,103.4100301,1.0025392
2642087246,103.4106669,1.0032528
2642078151,103.4143338,1.001515
2642078149,103.414064,1.0015294
2642078148,103.4140172,1.0022562
2642078142,103.4135738,1.0009521
2642078141,103.4141575,1.0008889
2642078126,103.4089474,1.0032551
2642078125,103.4081659,1.0038717
2642078121,103.4083322,1.003495
2642078120,103.4083854,1.0036594
2642078114,103.4076549,1.0041595
2642078109,103.4076225,1.0036882
2642078099,103.4075613,1.0038969
2642078091,103.4062882,1.0039761
2642078090,103.4075506,1.0027851
2642078081,103.4067121,1.0030154
2642078079,103.4069424,1.0020043
2642078074,103.4080242,1.0012826
2642078068,103.4081161,1.0010047
2642078058,103.4070755,1.000468
2642078040,103.4068956,1.0000434
2642078025,103.4070755,0.9994821
2642078023,103.4067913,1.000763
2642078008,103.4066426,1.0025993
2642078007,103.4054886,1.0009825
2642077966,103.4052015,1.002019
2642070903,103.4031124,0.9961756
2642070900,103.4031279,0.996449
237154196,103.8474813,1.2749758
2642070895,103.4031702,0.9951914
2810367864,103.8202654,1.5854208
2810367862,103.8195134,1.5857837
2810367860,103.8191612,1.5859605
2642070875,103.4022823,0.9954056
2642070871,103.4025953,0.9963087
2642070870,103.4025109,0.995854
2642070864,103.4022216,0.9950061
2642070858,103.4006197,0.9966757
2642070842,103.4025845,0.9958337
2642070838,103.4016777,0.9961395
2642070826,103.4000281,0.9964183
2642062884,103.4078021,0.9961859
2642062879,103.4076791,0.9966238
2642062878,103.4077326,0.9966268
2642062876,103.4078352,0.9966981
2642062875,103.4078723,0.9966773
2642061639,103.4049865,0.9967427
471502416,103.7886106,1.4033632
